festival.id,fest.name,fest.label,event,event.year,event.month,event.date,event.country,unique.id,title.mixed,fest.count,fest.run.month,fest.regions.ocean,fest.regions.mena,fest.regions.africa,fest.regions.asia,fest.regions.na,fest.regions.eu,fest.regions.la,fest.country.n,only.fest,thr,digital,tv,dvd.br,imdb.id,gender.team
fest.lib.id389,cph pix,cph pix,cph:pix,2012,4,27,Denmark,f16872,hemel,9,14,0,0,0,0,0,1,0,9,0,0,0,0,1,tt1753899,at least one unknown name
fest.lib.id974,karlovy vary international film festival,karlovy vary international,karlovy vary international film festival,2012,7,2,Czechia,f16872,hemel,9,14,0,0,0,0,0,1,0,9,0,0,0,0,1,tt1753899,at least one unknown name
fest.lib.id971,kaohsiung film festival,kaohsiung,kaohsiung film festival,2012,10,19,Taiwan,f16872,hemel,9,14,0,0,0,1,0,0,0,9,0,0,0,0,1,tt1753899,at least one unknown name
fest.lib.id7588,brighton film festival,brighton,brighton film festival,2012,11,20,United Kingdom,f16872,hemel,9,14,0,0,0,0,0,1,0,9,0,0,0,0,1,tt1753899,at least one unknown name
fest.lib.id731,goteborg film festival,goteborg,göteborg international film festival,2013,1,28,Sweden,f16872,hemel,9,14,0,0,0,0,0,1,0,9,0,0,0,0,1,tt1753899,at least one unknown name
fest.lib.id930,creteil international women's film festival,creteil international women's,international women's film festival of creteil,2013,3,24,France,f16872,hemel,9,14,0,0,0,0,0,1,0,9,0,0,0,0,1,tt1753899,at least one unknown name
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,10,Germany,f16874,highway,3,54,0,0,0,0,0,1,0,3,0,1,0,0,0,tt2210657,male only
fest.lib.id.na334,new taipei city film festival,new taipei city,new taipei city film festival,2013,5,3,Taiwan,f16874,highway,3,54,0,0,0,1,0,0,0,3,0,1,0,0,0,tt2210657,male only
fest.lib.id1050,locarno international film festival,locarno international,locarno film festival,2016,8,11,Switzerland,f16874,highway,3,54,0,0,0,0,0,1,0,3,0,1,0,0,0,tt2210657,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,16,Germany,f16875,"sons of the clouds, the last colony",4,7,0,0,0,0,0,1,0,4,0,0,0,0,0,tt1661263,male only
fest.lib.id.na315,malaga film festival,malaga,málaga film festival,2012,4,22,Spain,f16875,"sons of the clouds, the last colony",4,7,0,0,0,0,0,1,0,4,0,0,0,0,0,tt1661263,male only
fest.lib.id7964,film and art festival two riversides,and art two riversides,film and art festival two riversides,2012,7,31,Poland,f16875,"sons of the clouds, the last colony",4,7,0,0,0,0,0,1,0,4,0,0,0,0,0,tt1661263,male only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2012,9,13,Canada,f16875,"sons of the clouds, the last colony",4,7,0,0,0,0,1,0,0,4,0,0,0,0,0,tt1661263,male only
fest.lib.id1774,tromsø international film festival,tromsø international,tromsø international film festival,2012,1,NA,Norway,f16876,all hallow's week,4,9,0,0,0,0,0,1,0,4,1,0,0,0,0,tt2238797,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,13,Germany,f16876,all hallow's week,4,9,0,0,0,0,0,1,0,4,1,0,0,0,0,tt2238797,male only
fest.lib.id1680,tampere film festival,tampere,tampere film festival,2012,3,NA,Finland,f16876,all hallow's week,4,9,0,0,0,0,0,1,0,4,1,0,0,0,0,tt2238797,male only
fest.lib.id.survey.na41,athens international film festival,athens international,athens film festival,2012,9,21,Greece,f16876,all hallow's week,4,9,0,0,0,0,0,1,0,4,1,0,0,0,0,tt2238797,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,10,Germany,f16878,winter nomads,8,15,0,0,0,0,0,1,0,8,0,1,0,0,0,tt2215113,male only
fest.lib.id1489,reykjavik international film festival,reykjavik international,reykjavik international film festival,2012,9,27,Iceland,f16878,winter nomads,8,15,0,0,0,0,0,1,0,8,0,1,0,0,0,tt2215113,male only
fest.lib.id1234,namur international french-language film festival,namur international french-language,festival du film francophone de namur,2012,10,3,Belgium,f16878,winter nomads,8,15,0,0,0,0,0,1,0,8,0,1,0,0,0,tt2215113,male only
fest.lib.id.na17,arras international film festival,arras international,arras film festival,2012,11,10,France,f16878,winter nomads,8,15,0,0,0,0,0,1,0,8,0,1,0,0,0,tt2215113,male only
fest.lib.id731,goteborg film festival,goteborg,göteborg international film festival,2013,1,31,Sweden,f16878,winter nomads,8,15,0,0,0,0,0,1,0,8,0,1,0,0,0,tt2215113,male only
fest.lib.id1713,the magnificent seven european feature documentary festival,the magnificent seven european feature documentary,european feature documentary film festival - belgrade,2013,2,3,Serbia,f16878,winter nomads,8,15,0,0,0,0,0,1,0,8,0,1,0,0,0,tt2215113,male only
fest.lib.id1722,thessaloniki documentary festival,thessaloniki documentary,thessaloniki documentary festival,2013,3,20,Greece,f16878,winter nomads,8,15,0,0,0,0,0,1,0,8,0,1,0,0,0,tt2215113,male only
fest.lib.id746,guth gafa film festival,guth gafa,guth gafa documentary film festival,2013,5,17,Ireland,f16878,winter nomads,8,15,0,0,0,0,0,1,0,8,0,1,0,0,0,tt2215113,male only
fest.lib.id731,goteborg film festival,goteborg,göteborg international film festival,2012,1,27,Sweden,f16879,heroes,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,tt1998238,female only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,14,Germany,f16879,heroes,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,tt1998238,female only
fest.lib.id930,creteil international women's film festival,creteil international women's,créteil international women's film festival,2012,4,3,France,f16879,heroes,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,tt1998238,female only
fest.lib.id1736,tiff toronto international film festival,tiff toronto international,toronto international film festival,2011,9,8,Canada,f16880,"hot boy noi loan - cau chuyen ve thang cuoi, co gai diem va con vit",6,38,0,0,0,0,1,0,0,5,0,1,0,0,0,tt2043880,at least one unknown name
fest.lib.id1821,vancouver international film festival,vancouver international,vancouver international film festival,2011,9,29,Canada,f16880,"hot boy noi loan - cau chuyen ve thang cuoi, co gai diem va con vit",6,38,0,0,0,0,1,0,0,5,0,1,0,0,0,tt2043880,at least one unknown name
fest.lib.id217,busan international film festival,busan international,pusan international film festival,2011,10,11,South Korea,f16880,"hot boy noi loan - cau chuyen ve thang cuoi, co gai diem va con vit",6,38,0,0,0,1,0,0,0,5,0,1,0,0,0,tt2043880,at least one unknown name
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,10,Germany,f16880,"hot boy noi loan - cau chuyen ve thang cuoi, co gai diem va con vit",6,38,0,0,0,0,0,1,0,5,0,1,0,0,0,tt2043880,at least one unknown name
fest.lib.id1669,taipei golden horse fantastic film festival,taipei golden horse fantastic,golden horse fantastic film festival,2012,4,6,Taiwan,f16880,"hot boy noi loan - cau chuyen ve thang cuoi, co gai diem va con vit",6,38,0,0,0,1,0,0,0,5,0,1,0,0,0,tt2043880,at least one unknown name
fest.lib.id2892,five flavours film festival,five flavours,five flavours film festival,2014,11,16,Poland,f16880,"hot boy noi loan - cau chuyen ve thang cuoi, co gai diem va con vit",6,38,0,0,0,0,0,1,0,5,0,1,0,0,0,tt2043880,at least one unknown name
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,12,Germany,f16881,"i, anna",12,11,0,0,0,0,0,1,0,11,0,0,0,1,0,tt1587411,male only
fest.lib.id1664,sydney film festival,sydney,sydney film festival,2012,6,10,Australia,f16881,"i, anna",12,11,1,0,0,0,0,0,0,11,0,0,0,1,0,tt1587411,male only
fest.lib.id1577,shanghai international film festival,shanghai international,shanghai international film festival,2012,6,23,China,f16881,"i, anna",12,11,0,0,0,1,0,0,0,11,0,0,0,1,0,tt1587411,male only
fest.lib.id1183,moscow international film festival,moscow international,moscow film festival,2012,6,29,Russia,f16881,"i, anna",12,11,0,0,0,0,0,1,0,11,0,0,0,1,0,tt1587411,male only
fest.lib.id1543,sarajevo film festival,sarajevo,sarajevo film festival,2012,7,12,Bosnia & Herzegovina,f16881,"i, anna",12,11,0,0,0,0,0,1,0,11,0,0,0,1,0,tt1587411,male only
fest.lib.id1050,locarno international film festival,locarno international,locarno film festival,2012,8,2,Switzerland,f16881,"i, anna",12,11,0,0,0,0,0,1,0,11,0,0,0,1,0,tt1587411,male only
fest.lib.id751,haifa film festival,haifa,haifa film festival,2012,9,30,Israel,f16881,"i, anna",12,11,0,1,0,0,0,0,0,11,0,0,0,1,0,tt1587411,male only
fest.lib.id.na115,dinard festival of british cinema,dinard of british cinema,dinard festival of british cinema,2012,10,3,France,f16881,"i, anna",12,11,0,0,0,0,0,1,0,11,0,0,0,1,0,tt1587411,male only
fest.lib.id1821,vancouver international film festival,vancouver international,vancouver international film festival,2012,10,6,Canada,f16881,"i, anna",12,11,0,0,0,0,1,0,0,11,0,0,0,1,0,tt1587411,male only
fest.lib.id7588,brighton film festival,brighton,brighton film festival,2012,11,28,United Kingdom,f16881,"i, anna",12,11,0,0,0,0,0,1,0,11,0,0,0,1,0,tt1587411,male only
fest.lib.id1027,les arcs film festival,les arcs,les arcs international film festival,2012,12,18,France,f16881,"i, anna",12,11,0,0,0,0,0,1,0,11,0,0,0,1,0,tt1587411,male only
fest.lib.id.survey.na526,palm springs international film festival,palm springs international,palm springs international film festival,2013,1,8,United States,f16881,"i, anna",12,11,0,0,0,0,1,0,0,11,0,0,0,1,0,tt1587411,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,12,Germany,f16882,impossible exchange,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,tt2199397,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,13,Germany,f16883,in the works,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,tt2262483,at least one unknown name
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,10,Germany,f16884,indignados,4,15,0,0,0,0,0,1,0,4,0,0,0,1,0,tt2077788,male only
fest.lib.id1722,thessaloniki documentary festival,thessaloniki documentary,thessaloniki documentary festival,2012,3,9,Greece,f16884,indignados,4,15,0,0,0,0,0,1,0,4,0,0,0,1,0,tt2077788,male only
fest.lib.id.na375,planete+ doc film festival,planete+ doc,planete+ doc film festival,2012,5,14,Poland,f16884,indignados,4,15,0,0,0,0,0,1,0,4,0,0,0,1,0,tt2077788,male only
fest.lib.id.na334,new taipei city film festival,new taipei city,new taipei city film festival,2013,5,3,Taiwan,f16884,indignados,4,15,0,0,0,1,0,0,0,4,0,0,0,1,0,tt2077788,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,11,Germany,f16885,in the land of blood and honey,3,8,0,0,0,0,0,1,0,3,0,1,0,1,0,tt1714209,female only
fest.lib.id7964,film and art festival two riversides,and art two riversides,film and art festival two riversides,2012,7,31,Poland,f16885,in the land of blood and honey,3,8,0,0,0,0,0,1,0,3,0,1,0,1,0,tt1714209,female only
imdbady01387,refugee film festival,refugee,refugee film festival,2012,9,29,Japan,f16885,in the land of blood and honey,3,8,0,0,0,1,0,0,0,3,0,1,0,1,0,tt1714209,female only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,12,Germany,f16886,in the shadow of a man,2,8,0,0,0,0,0,1,0,2,0,0,0,0,0,tt2235561,female only
imdbady01298,paris printemps du cinéma arabe,paris printemps du cinéma arabe,paris printemps du cinéma arabe,2012,9,30,France,f16886,in the shadow of a man,2,8,0,0,0,0,0,1,0,2,0,0,0,0,0,tt2235561,female only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,11,Germany,f16887,iron sky,16,27,0,0,0,0,0,1,0,12,0,1,0,0,1,tt1034314,male only
imdbady00711,filmfest oslo,filmfest oslo,filmfest oslo,2012,3,2,Norway,f16887,iron sky,16,27,0,0,0,0,0,1,0,12,0,1,0,0,1,tt1034314,male only
id401,south by southwest film festival,south by southwest,south by southwest film festival,2012,3,10,United States,f16887,iron sky,16,27,0,0,0,0,1,0,0,12,0,1,0,0,1,tt1034314,male only
fest.lib.id389,cph pix,cph pix,cph:pix) (premiere,2012,4,11,Denmark,f16887,iron sky,16,27,0,0,0,0,0,1,0,12,0,1,0,0,1,tt1034314,male only
fest.lib.id218,bifff brussels international fantasy fantastic thriller and science fiction film festival,bifff brussels international fantasy fantastic thriller and science fiction,brussels international fantastic film festival,2012,4,14,Belgium,f16887,iron sky,16,27,0,0,0,0,0,1,0,12,0,1,0,0,1,tt1034314,male only
fest.lib.id832,imagine film festival,imagine,imagine film festival,2012,4,19,Netherlands,f16887,iron sky,16,27,0,0,0,0,0,1,0,12,0,1,0,0,1,tt1034314,male only
imdbady00793,gold coast film festival,gold coast,gold coast film festival,2012,4,19,Australia,f16887,iron sky,16,27,1,0,0,0,0,0,0,12,0,1,0,0,1,tt1034314,male only
fest.lib.id974,karlovy vary international film festival,karlovy vary international,karlovy vary international film festival,2012,7,1,Czechia,f16887,iron sky,16,27,0,0,0,0,0,1,0,12,0,1,0,0,1,tt1034314,male only
fest.lib.id.na292,"l'etrange festival, paris","l'etrange , paris",l'étrange festival,2012,9,8,France,f16887,iron sky,16,27,0,0,0,0,0,1,0,12,0,1,0,0,1,tt1034314,male only
imdbady00723,finland film festival,finland,finland film festival,2012,9,15,Japan,f16887,iron sky,16,27,0,0,0,1,0,0,0,12,0,1,0,0,1,tt1034314,male only
fest.lib.id1655,strasbourg european fantastic film festival,strasbourg european fantastic,festival européen du film fantastique de strasbourg,2012,9,20,France,f16887,iron sky,16,27,0,0,0,0,0,1,0,12,0,1,0,0,1,tt1034314,male only
fest.lib.id.survey.na445,"les utopiales, nantes","les utopiales, nantes",festival international de science fiction de nantes,2012,11,8,France,f16887,iron sky,16,27,0,0,0,0,0,1,0,12,0,1,0,0,1,tt1034314,male only
fest.lib.id8529,morbido film fest,morbido fest,morbido film fest,2012,11,18,Mexico,f16887,iron sky,16,27,0,0,0,0,0,0,1,12,0,1,0,0,1,tt1034314,male only
fest.lib.id.na155,festival de gerardmer,de gerardmer,gerardmer fantasy film festival,2013,2,2,France,f16887,iron sky,16,27,0,0,0,0,0,1,0,12,0,1,0,0,1,tt1034314,male only
fest.lib.id.na266,jameson cinefest miskolc international film festival,jameson cinefest miskolc international,director's cut) (jameson cinefest international film festival,2013,9,13,Hungary,f16887,iron sky,16,27,0,0,0,0,0,1,0,12,0,1,0,0,1,tt1034314,male only
fest.lib.id.na387,qualite fantastic cinema collection,qualite fantastic cinema collection,director's cut) (qualite fantastic cinema collection,2014,5,21,Japan,f16887,iron sky,16,27,0,0,0,1,0,0,0,12,0,1,0,0,1,tt1034314,male only
fest.lib.id.na225,goteborgs lilla filmfestival,goteborgs lilla filmfestival,göteborgs lilla filmfestival,2012,1,21,Sweden,f16888,the ice dragon,12,82,0,0,0,0,0,1,0,8,0,0,0,0,0,tt2184211,male only
fest.lib.id731,goteborg film festival,goteborg,göteborg international film festival,2012,2,4,Sweden,f16888,the ice dragon,12,82,0,0,0,0,0,1,0,8,0,0,0,0,0,tt2184211,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,11,Germany,f16888,the ice dragon,12,82,0,0,0,0,0,1,0,8,0,0,0,0,0,tt2184211,male only
fest.lib.id268,buff childrens' short film festival,buff childrens' short,buff film festival,2012,3,15,Sweden,f16888,the ice dragon,12,82,0,0,0,0,0,1,0,8,0,0,0,0,0,tt2184211,male only
fest.lib.id1272,newport beach film festival,newport beach,newport beach international film festival,2012,5,1,United States,f16888,the ice dragon,12,82,0,0,0,0,1,0,0,8,0,0,0,0,0,tt2184211,male only
fest.lib.id1895,hamburg film festival,hamburg,hamburg film festival,2012,9,30,Germany,f16888,the ice dragon,12,82,0,0,0,0,0,1,0,8,0,0,0,0,0,tt2184211,male only
fest.lib.id1732,tiff thessaloniki international film festival,tiff thessaloniki international,thessaloniki international film festival,2012,11,2,Greece,f16888,the ice dragon,12,82,0,0,0,0,0,1,0,8,0,0,0,0,0,tt2184211,male only
fest.lib.id731,goteborg film festival,goteborg,göteborg international film festival,2013,1,30,Sweden,f16888,the ice dragon,12,82,0,0,0,0,0,1,0,8,0,0,0,0,0,tt2184211,male only
fest.lib.id543,cine europa film festival,cine europa,cine europa film festival,2014,9,13,Philippines,f16888,the ice dragon,12,82,0,0,0,1,0,0,0,8,0,0,0,0,0,tt2184211,male only
imdbady00681,festival: primera muestra cine sueco teatro condell,: primera muestra cine sueco teatro condell,festival: primera muestra cine sueco teatro condell,2015,2,12,Chile,f16888,the ice dragon,12,82,0,0,0,0,0,0,1,8,0,0,0,0,0,tt2184211,male only
fest.lib.id.na129,eu film days,eu days,eu film days,2017,6,13,Japan,f16888,the ice dragon,12,82,0,0,0,1,0,0,0,8,0,0,0,0,0,tt2184211,male only
imdbady00524,european film festival,european,european film festival,2018,11,24,Vietnam,f16888,the ice dragon,12,82,0,0,0,1,0,0,0,8,0,0,0,0,0,tt2184211,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,11,Germany,f16889,jaures,6,21,0,0,0,0,0,1,0,5,0,0,0,0,0,tt2226423,male only
imdbady00613,festival du film gay et lesbien de nice,du gay et lesbien de nice,nice in&out gay & lesbian film festival,2012,4,27,France,f16889,jaures,6,21,0,0,0,0,0,1,0,5,0,0,0,0,0,tt2226423,male only
fest.lib.id.na375,planete+ doc film festival,planete+ doc,planete+ doc film festival,2012,5,17,Poland,f16889,jaures,6,21,0,0,0,0,0,1,0,5,0,0,0,0,0,tt2226423,male only
id238,paris gay and lesbian film festival,paris gay and lesbian,paris gay and lesbian film festival,2012,10,12,France,f16889,jaures,6,21,0,0,0,0,0,1,0,5,0,0,0,0,0,tt2226423,male only
fest.lib.id1432,qfest houston gay lesbian film festival,qfest houston gay lesbian,qfest,2013,7,28,United States,f16889,jaures,6,21,0,0,0,0,1,0,0,5,0,0,0,0,0,tt2226423,male only
fest.lib.id670,free zone festival belgrade,free zone belgrade,"free zone festival, belgrade",2013,11,8,Serbia,f16889,jaures,6,21,0,0,0,0,0,1,0,5,0,0,0,0,0,tt2226423,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,13,Germany,f16890,jayne mansfield's car,5,14,0,0,0,0,0,1,0,3,0,0,1,0,1,tt1781840,male only
fest.lib.id7505,mill valley film festival,mill valley,mill valley film festival,2012,10,7,United States,f16890,jayne mansfield's car,5,14,0,0,0,0,1,0,0,3,0,0,1,0,1,tt1781840,male only
fest.lib.id162,austin film festival,austin,austin film festival,2012,10,25,United States,f16890,jayne mansfield's car,5,14,0,0,0,0,1,0,0,3,0,0,1,0,1,tt1781840,male only
fest.lib.id1644,st. louis international film festival,st. louis international,st. louis international film festival,2012,11,11,United States,f16890,jayne mansfield's car,5,14,0,0,0,0,1,0,0,3,0,0,1,0,1,tt1781840,male only
fest.lib.id2635,off plus camera,off plus camera,off plus camera,2013,4,20,Poland,f16890,jayne mansfield's car,5,14,0,0,0,0,0,1,0,3,0,0,1,0,1,tt1781840,male only
fest.lib.id.survey.na283,festival du film court francophone de vaulx-en-velin- un poing c'est court,du court francophone de vaulx-en-velin- un poing c'est court,vaulx-en-velin short film festival,2011,1,15,France,f16891,french kids,4,19,0,0,0,0,0,1,0,2,0,0,0,0,0,tt2006143,at least one unknown name
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,NA,Germany,f16891,french kids,4,19,0,0,0,0,0,1,0,2,0,0,0,0,0,tt2006143,at least one unknown name
fest.lib.id.na365,pantin short film festival,pantin short,pantin côté court,2012,6,8,France,f16891,french kids,4,19,0,0,0,0,0,1,0,2,0,0,0,0,0,tt2006143,at least one unknown name
fest.lib.id.na220,gindou film festival,gindou,gindou film festival,2012,8,20,France,f16891,french kids,4,19,0,0,0,0,0,1,0,2,0,0,0,0,0,tt2006143,at least one unknown name
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,13,Germany,f16892,the flowers of war,3,11,0,0,0,0,0,1,0,3,0,1,0,0,1,tt1410063,at least one unknown name
fest.lib.id1832,warsaw international film festival,warsaw international,warsaw film festival,2012,10,17,Poland,f16892,the flowers of war,3,11,0,0,0,0,0,1,0,3,0,1,0,0,1,tt1410063,at least one unknown name
fest.lib.id.na289,kustendorf film and music festival,kustendorf and music,kustendorf international film and music festival,2013,1,16,Serbia,f16892,the flowers of war,3,11,0,0,0,0,0,1,0,3,0,1,0,0,1,tt1410063,at least one unknown name
fest.lib.id648,flickerfest,flickerfest,flickerfest international short film festival,2012,1,9,Australia,f16895,julian,4,10,1,0,0,0,0,0,0,3,1,0,0,0,0,tt2041386,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,13,Germany,f16895,julian,4,10,0,0,0,0,0,1,0,3,1,0,0,0,0,tt2041386,male only
fest.lib.id6635,l.a. shorts fest,l.a. shorts fest,los angeles international short film festival,2012,9,10,United States,f16895,julian,4,10,0,0,0,0,1,0,0,3,1,0,0,0,0,tt2041386,male only
fest.lib.id.ch1897,interfilm international short film festival berlin,interfilm international short berlin,interfilm berlin international short film festival,2012,11,15,Germany,f16895,julian,4,10,0,0,0,0,0,1,0,3,1,0,0,0,0,tt2041386,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,NA,Germany,f16896,karaman,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,tt2186847,mixed gender
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,10,Germany,f16897,karrabing! low tide turning,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,tt2195965,female only
fest.lib.id217,busan international film festival,busan international,pusan international film festival,2011,10,8,South Korea,f16898,choked,4,9,0,0,0,1,0,0,0,3,0,0,0,0,0,tt2085800,male only
fest.lib.id1147,miami film festival,miami,miami international film festival,2012,3,NA,United States,f16898,choked,4,9,0,0,0,0,1,0,0,3,0,0,0,0,0,tt2085800,male only
fest.lib.id1529,san francisco international film festival,san francisco international,san francisco international film festival,2012,4,21,United States,f16898,choked,4,9,0,0,0,0,1,0,0,3,0,0,0,0,0,tt2085800,male only
fest.lib.id1258,new horizons international film festival,new horizons international,new horizons film festival,2012,7,21,Poland,f16898,choked,4,9,0,0,0,0,0,1,0,3,0,0,0,0,0,tt2085800,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,11,Germany,f16899,kauwboy,16,28,0,0,0,0,0,1,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id174,bafici buenos aires international independent film festival,bafici buenos aires international independent,buenos aires international festival of independent cinema,2012,4,16,Argentina,f16899,kauwboy,16,28,0,0,0,0,0,0,1,11,0,1,0,0,0,tt1776222,male only
fest.lib.id.na220,gindou film festival,gindou,gindou film festival,2012,8,24,France,f16899,kauwboy,16,28,0,0,0,0,0,1,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id1895,hamburg film festival,hamburg,hamburg film festival,2012,9,28,Germany,f16899,kauwboy,16,28,0,0,0,0,0,1,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id1732,tiff thessaloniki international film festival,tiff thessaloniki international,thessaloniki international film festival,2012,11,3,Greece,f16899,kauwboy,16,28,0,0,0,0,0,1,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id.na350,osaka european film festival,osaka european,osaka european film festival,2012,11,23,Japan,f16899,kauwboy,16,28,0,0,0,1,0,0,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id.survey.na526,palm springs international film festival,palm springs international,palm springs international film festival,2013,1,4,United States,f16899,kauwboy,16,28,0,0,0,0,1,0,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id1406,portland international film festival,portland international,portland international film festival,2013,2,9,United States,f16899,kauwboy,16,28,0,0,0,0,1,0,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id.na221,glasgow youth film festival,glasgow youth,glasgow youth film festival,2013,2,13,United Kingdom,f16899,kauwboy,16,28,0,0,0,0,0,1,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id.na41,belgrade film festival,belgrade,belgrade film festival,2013,2,23,Serbia,f16899,kauwboy,16,28,0,0,0,0,0,1,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id.na309,luxembourg city film festival,luxembourg city,luxembourg city film festival,2013,2,28,Luxembourg,f16899,kauwboy,16,28,0,0,0,0,0,1,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id268,buff childrens' short film festival,buff childrens' short,buff film festival,2013,3,12,Sweden,f16899,kauwboy,16,28,0,0,0,0,0,1,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id.na334,new taipei city film festival,new taipei city,new taipei city film festival,2013,5,3,Taiwan,f16899,kauwboy,16,28,0,0,0,1,0,0,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id7034,tallgrass film festival,tallgrass,tallgrass film festival,2013,10,19,United States,f16899,kauwboy,16,28,0,0,0,0,1,0,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id.na350,osaka european film festival,osaka european,osaka european film festival,2013,10,20,Japan,f16899,kauwboy,16,28,0,0,0,1,0,0,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id.na129,eu film days,eu days,eu film days,2014,6,17,Japan,f16899,kauwboy,16,28,0,0,0,1,0,0,0,11,0,1,0,0,0,tt1776222,male only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,15,Germany,f16901,postcards from the zoo,6,43,0,0,0,0,0,1,0,6,0,0,0,0,0,tt2073058,male only
fest.lib.id1258,new horizons international film festival,new horizons international,new horizons film festival,2012,7,20,Poland,f16901,postcards from the zoo,6,43,0,0,0,0,0,1,0,6,0,0,0,0,0,tt2073058,male only
id035,luang prabang film festival,luang prabang,luang prabang film festival,2012,12,5,Laos,f16901,postcards from the zoo,6,43,0,0,0,1,0,0,0,6,0,0,0,0,0,tt2073058,male only
fest.lib.id731,goteborg film festival,goteborg,göteborg international film festival,2013,1,25,Sweden,f16901,postcards from the zoo,6,43,0,0,0,0,0,1,0,6,0,0,0,0,0,tt2073058,male only
fest.lib.id7524,caamfest,caamfest,caamfest,2013,3,17,United States,f16901,postcards from the zoo,6,43,0,0,0,0,1,0,0,6,0,0,0,0,0,tt2073058,male only
fest.lib.id656,fukuoka international film festival,fukuoka international,fukuoka international film festival,2015,9,19,Japan,f16901,postcards from the zoo,6,43,0,0,0,1,0,0,0,6,0,0,0,0,0,tt2073058,male only
fest.lib.id1658,sundance film festival,sundance,sundance film festival,2012,1,20,United States,f16902,keep the lights on,29,12,0,0,0,0,1,0,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id1888,berlin international film festival,berlin international,berlin international film festival,2012,2,10,Germany,f16902,keep the lights on,29,12,0,0,0,0,0,1,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id1,!f istanbul international independent film festival,!f istanbul international independent,istanbul independent film festival,2012,2,25,Turkey,f16902,keep the lights on,29,12,0,0,0,1,0,0,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id389,cph pix,cph pix,cph:pix,2012,4,14,Denmark,f16902,keep the lights on,29,12,0,0,0,0,0,1,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id1497,riverrun international film festival,riverrun international,riverrun international film festival,2012,4,14,United States,f16902,keep the lights on,29,12,0,0,0,0,1,0,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id1544,sarasota film festival,sarasota,sarasota film festival,2012,4,21,United States,f16902,keep the lights on,29,12,0,0,0,0,1,0,0,16,0,1,0,0,0,tt2011953,female only
fest.lib.id1768,tribeca film festival,tribeca,tribeca film festival,2012,4,25,United States,f16902,keep the lights on,29,12,0,0,0,0,1,0,0,16,0,1,0,0,0,tt2011953,female only
